location	address	adname	cityname	id	importance	name	pname	tel	type	typecode	经	纬	places_code	places	keywords
108.393373,22.812096	民族大道136号万象城f2层245、f3层343	青秀区	南宁市	B0FFFQ14JO	[]	GAP(万象城)	广西壮族自治区	0771-5787424	购物服务;服装鞋帽皮具店;品牌服装店	061101	108.393373	22.812096	450000	广西壮族自治区	GAP
106.933141,23.747673	解放东路273号附近	田阳县	百色市	B0FFH670PH	[]	溉朴·GAP经营部	广西壮族自治区	15878667203	购物服务;专卖店;专营店	061200	106.933141	23.747673	450000	广西壮族自治区	GAP
110.458073,24.362360	荔浦县	荔浦县	桂林市	B030507E5W	[]	高安浦	广西壮族自治区	[]	地名地址信息;自然地名;山	190203	110.458073	24.362360	450000	广西壮族自治区	GAP
103.868665,36.043035	定西东路10号甘肃中医学院院内	城关区	兰州市	B0FFF2VL5G	[]	中国药材GAP研究促进会西北培训中心	甘肃省	[]	科教文化服务;培训机构;培训机构	141400	103.868665	36.043035	620000	甘肃省	GAP
114.506754,38.045551	中山东路39号勒泰中心L1层F1-21	长安区	石家庄市	B0FFFGSGH8	[]	GAP(勒泰中心)	河北省	0311-66766088	购物服务;服装鞋帽皮具店;品牌服装店	061101	114.506754	38.045551	130000	河北省	GAP
116.298150,39.462265	中央大道与环湖路交叉口西南50米孔雀广场1F层	固安县	廊坊市	B0FFH1C98B	[]	GAP(孔雀广场)	河北省	18033610975	购物服务;服装鞋帽皮具店;品牌服装店	061101	116.298150	39.462265	130000	河北省	GAP
119.758697,40.001479	西顺城街6-16号附近	山海关区	秦皇岛市	B0FFH0XOV0	[]	GAP品牌代购	河北省	[]	购物服务;服装鞋帽皮具店;服装鞋帽皮具店	061100	119.758697	40.001479	130000	河北省	GAP
114.506779,38.045523	中山东路39号勒泰中心L2层F2-49/50	长安区	石家庄市	B0FFH3XZLB	[]	GAP KIDS(勒泰中心)	河北省	[]	购物服务;专卖店;儿童用品店	061207	114.506779	38.045523	130000	河北省	GAP
116.109840,38.704754	新华路南50米	任丘市	沧州市	B0FFGYL1VQ	[]	GAP男士生活馆	河北省	[]	购物服务;购物相关场所;购物相关场所	060000	116.109840	38.704754	130000	河北省	GAP
114.474560,38.032860	金正缔景城	桥西区	石家庄市	B0FFHUYR13	[]	石家庄GAP DAY公寓	河北省	[]	商务住宅;商务住宅相关;商务住宅相关	120000	114.474560	38.032860	130000	河北省	GAP
114.445566,38.056849	农科路北50米	新华区	石家庄市	B01370SXG7	[]	河北省中药材GAP研究中心	河北省	[]	科教文化服务;科研机构;科研机构	141300	114.445566	38.056849	130000	河北省	GAP
117.256708,31.854268	梅山路24号附近	蜀山区	合肥市	B0FFFT8KY1	[]	GAP(之心城店)	安徽省	0551-65189300	购物服务;服装鞋帽皮具店;品牌服装店	061101	117.256708	31.854268	340000	安徽省	GAP
117.229660,31.799410	潜山路万象城L1层L140号商铺	蜀山区	合肥市	B0FFG8WRHW	[]	GAP(万象城店)	安徽省	0551-65990560	购物服务;服装鞋帽皮具店;品牌服装店	061101	117.229660	31.799410	340000	安徽省	GAP
112.974111,28.189660	坡子街216号悦方id mallf1-f2层	天心区	长沙市	B0FFFQ5W1Z	[]	GAP(悦方ID Mall店)	湖南省	0731-89671190	购物服务;服装鞋帽皮具店;品牌服装店	061101	112.974111	28.189660	430000	湖南省	GAP
113.012641,28.111257	湘府中路18号德思勤广场四季汇购物中心地上一层L1-20,21铺位	雨花区	长沙市	B0FFG6K6KP	[]	GAP(德思勤城市广场店)	湖南省	0731-89907031	购物服务;服装鞋帽皮具店;品牌服装店	061101	113.012641	28.111257	430000	湖南省	GAP
112.976428,28.198518	黄兴中路188号乐和城购物广场东方商厦1层	芙蓉区	长沙市	B0FFFQIWVJ	[]	GAP(乐和城店)	湖南省	0731-89670850	购物服务;服装鞋帽皮具店;品牌服装店	061101	112.976428	28.198518	430000	湖南省	GAP
113.011114,28.112512	中意一路368号德思勤四季汇F1	雨花区	长沙市	B0FFHQ1OUS	[]	GAP KIDS	湖南省	[]	购物服务;专卖店;儿童用品店	061207	113.011114	28.112512	430000	湖南省	GAP
112.983073,28.193442	芙蓉广场西南角湘域国际中心9层	芙蓉区	长沙市	B0FFF4IXLD	[]	盖普教育	湖南省	[]	科教文化服务;培训机构;培训机构	141400	112.983073	28.193442	430000	湖南省	GAP
121.601600,31.203520	张江镇金科路3057号汇智广场一楼	浦东新区	上海市	B0FFH0ZSA6	[]	GAP	上海市	[]	购物服务;服装鞋帽皮具店;品牌服装店	061101	121.601600	31.203520	310000	上海市	GAP
121.484336,31.237142	南京东路299号宏伊国际广场F2层S-201-204号	黄浦区	上海市	B00156GMW6	[]	GAP(宏伊国际广场)	上海市	021-63225353	购物服务;服装鞋帽皮具店;品牌服装店	061101	121.484336	31.237142	310000	上海市	GAP
121.437310,31.196859	华山路2038号百联徐汇商业广场1层101、2层	徐汇区	上海市	B00156TM1R	[]	GAP(百联徐汇店)	上海市	021-64078800	购物服务;服装鞋帽皮具店;品牌服装店	061101	121.437310	31.196859	310000	上海市	GAP
121.474371,31.223900	淮海中路283号香港广场购物中心北区F1层NL1-04-08	黄浦区	上海市	B00155QE8D	[]	GAP(香港广场购物中心北区)	上海市	021-63908060	购物服务;服装鞋帽皮具店;品牌服装店	061101	121.474371	31.223900	310000	上海市	GAP
121.412177,31.232511	中山北路3300号月星·环球港B1层	普陀区	上海市	B001572UCO	[]	GAP(月星·环球港)	上海市	021-52971212	购物服务;服装鞋帽皮具店;品牌服装店	061101	121.412177	31.232511	310000	上海市	GAP
121.457244,31.186633	中山南二路699号正大乐城F1层2-101&102	徐汇区	上海市	B0FFF5TI2K	[]	GAP(正大乐城)	上海市	021-60671665	购物服务;服装鞋帽皮具店;品牌服装店	061101	121.457244	31.186633	310000	上海市	GAP
121.563199,31.212343	花木路1378号浦东嘉里城F1层L105-L108	浦东新区	上海市	B00156YV3Q	[]	GAP(浦东嘉里城)	上海市	021-60936116	购物服务;服装鞋帽皮具店;品牌服装店	061101	121.563199	31.212343	310000	上海市	GAP
121.427921,31.184673	宜山路455号光启城1层199、2层	徐汇区	上海市	B0FFGI6HD8	[]	GAP(光启城店)	上海市	021-34695522;021-34695222	购物服务;服装鞋帽皮具店;品牌服装店	061101	121.427921	31.184673	310000	上海市	GAP
121.558770,31.271189	杨树浦路2866号上海时尚国际中心B256-263号铺(近内江路)	杨浦区	上海市	B0FFGDYC5O	[]	GAP(杨树浦路店)	上海市	021-60708152	购物服务;服装鞋帽皮具店;品牌服装店	061101	121.558770	31.271189	310000	上海市	GAP
121.386014,31.106923	都市路5001号仲盛世界商城F1层GF26、45	闵行区	上海市	B00156F1SS	[]	GAP(仲盛世界商城)	上海市	021-52272025	购物服务;服装鞋帽皮具店;品牌服装店	061101	121.386014	31.106923	310000	上海市	GAP
121.384590,31.246817	真光路1288号百联中环购物广场1层	普陀区	上海市	B0FFHBCKWX	[]	GAP(中环百联店)	上海市	[]	购物服务;服装鞋帽皮具店;品牌服装店	061101	121.384590	31.246817	310000	上海市	GAP
121.460206,31.230316	南京西路863号	静安区	上海市	B0FFI2Q8Q6	[]	GAP(南京西路店)	上海市	021-62157050	购物服务;服装鞋帽皮具店;品牌服装店	061101	121.460206	31.230316	310000	上海市	GAP
121.499354,31.236861	陆家嘴西路168号正大广场L1层1F25	浦东新区	上海市	B001579459	[]	GAP(正大广场)	上海市	021-50681119	购物服务;服装鞋帽皮具店;品牌服装店	061101	121.499354	31.236861	310000	上海市	GAP
121.316173,31.192391	申长路900号虹桥天地购物中心GF层GF-11	闵行区	上海市	B0FFGP7MPI	[]	GAP(虹桥天地购物中心)	上海市	021-62968122	购物服务;服装鞋帽皮具店;品牌服装店	061101	121.316173	31.192391	310000	上海市	GAP
121.763907,31.196647	卓耀路58弄1-365号佛罗伦萨小镇F2层	浦东新区	上海市	B0FFHFC44L	[]	GAP(佛罗伦萨小镇)	上海市	021-20676156	购物服务;服装鞋帽皮具店;品牌服装店	061101	121.763907	31.196647	310000	上海市	GAP
121.406593,31.205525	仙霞路99号尚嘉中心F2层L201	长宁区	上海市	B001572TJ5	[]	GAP(尚嘉中心)	上海市	021-52437200	购物服务;服装鞋帽皮具店;品牌服装店	061101	121.406593	31.205525	310000	上海市	GAP
121.472323,31.244468	西藏北路166号上海大悦城2期L2层	静安区	上海市	B0FFGCXORI	[]	GAP(大悦城店)	上海市	021-60731655	购物服务;服装鞋帽皮具店;品牌服装店	061101	121.472323	31.244468	310000	上海市	GAP
121.428007,31.184696	宜山路455号光启城F2层199	徐汇区	上海市	B0FFGI6HE4	[]	GAP(光启城)	上海市	[]	购物服务;服装鞋帽皮具店;品牌服装店	061101	121.428007	31.184696	310000	上海市	GAP
121.278353,31.385938	澄浏中路3172号百联嘉定购物中心1层	嘉定区	上海市	B0FFHC2DSX	[]	GAP(百联嘉定购物中心店)	上海市	[]	购物服务;服装鞋帽皮具店;品牌服装店	061101	121.278353	31.385938	310000	上海市	GAP
121.476907,31.271004	西江湾路388号凯德龙之梦购物中心F1层(B)01-09(B)01-k06	虹口区	上海市	B0FFG8SFY6	[]	GAP(凯德龙之梦购物中心)	上海市	021-65401155	购物服务;服装鞋帽皮具店;品牌服装店	061101	121.476907	31.271004	310000	上海市	GAP
121.355013,31.159126	新镇路1399号七宝宝龙城F1	闵行区	上海市	B0FFHR7JU6	[]	gap(七宝宝龙广场店)	上海市	[]	购物服务;服装鞋帽皮具店;品牌服装店	061101	121.355013	31.159126	310000	上海市	GAP
121.228239,31.157008	沪青平公路2888号百联奥特莱斯广场B区1层B184、2层B284、B286	青浦区	上海市	B0FFG8M4KW	[]	GAP OUTLET	上海市	021-69767116	购物服务;服装鞋帽皮具店;品牌服装店	061101	121.228239	31.157008	310000	上海市	GAP
121.370904,31.209134	新泾镇仙霞西路88号上海百联西郊购物中心3209室	长宁区	上海市	B0FFIDVW5F	[]	GAP商铺	上海市	[]	购物服务;购物相关场所;购物相关场所	060000	121.370904	31.209134	310000	上海市	GAP
121.601592,31.203590	金科路3057号汇智国际商业中心F1层	浦东新区	上海市	B0FFGLJVRL	[]	GAP OUTLET(汇智国际商业中心)	上海市	021-68585165	购物服务;服装鞋帽皮具店;品牌服装店	061101	121.601592	31.203590	310000	上海市	GAP
121.601404,31.203481	金科路3057号汇智国际商业中心F1层	浦东新区	上海市	B0FFHOSF75	[]	GAP Factory Store(汇智国际商业中心)	上海市	[]	购物服务;服装鞋帽皮具店;品牌服装店	061101	121.601404	31.203481	310000	上海市	GAP
121.443950,31.233800	常德路800号800秀	静安区	上海市	B00157HWSH	[]	GAP(静安德安大厦商务中心东南)	上海市	[]	公司企业;公司;商业贸易	170207	121.443950	31.233800	310000	上海市	GAP
121.480572,31.230352	延安东路588号东海商业中心A座22层A室	黄浦区	上海市	B0FFGY204G	[]	GAP盖普国际教育	上海市	021-61140068	科教文化服务;培训机构;培训机构	141400	121.480572	31.230352	310000	上海市	GAP
121.372107,31.344435	陆翔路111号	宝山区	上海市	B0FFG59V1D	[]	正大乐城(宝山店)	上海市	021-36500999	购物服务;商场;购物中心	060101	121.372107	31.344435	310000	上海市	GAP
121.472122,31.244336	海宁路1355号(大悦城旁)	静安区	上海市	B0FFH0ZZ82	[]	大悦城北座	上海市	[]	购物服务;商场;购物中心	060101	121.472122	31.244336	310000	上海市	GAP
114.341022,30.556973	第二街区汉街53号(地铁4号线楚河汉街站B出口)	武昌区	武汉市	B0FFFZJ6I6	[]	GAP(楚河汉街店)	湖北省	027-87112163	购物服务;服装鞋帽皮具店;品牌服装店	061101	114.341022	30.556973	420000	湖北省	GAP
114.258047,30.729854	盘龙城盘龙大道51号百联奥特莱斯广场F1层A005	黄陂区	武汉市	B0FFF3J9J9	[]	GAP(百联奥特莱斯广场)	湖北省	[]	购物服务;服装鞋帽皮具店;品牌服装店	061101	114.258047	30.729854	420000	湖北省	GAP
114.168005,30.617114	吴家山竹叶海长宜路1号武汉荟聚中心2层	硚口区	武汉市	B0FFHFC2FU	[]	GAP(荟聚购物中心)	湖北省	027-83089990	购物服务;服装鞋帽皮具店;品牌服装店	061101	114.168005	30.617114	420000	湖北省	GAP
114.168746,30.619060	张毕湖路2号英特宜家荟聚武汉购物中心	硚口区	武汉市	B0FFFQ2PLD	[]	GAP(武汉荟聚购物中心店)	湖北省	027-87112163	购物服务;购物相关场所;购物相关场所	060000	114.168746	30.619060	420000	湖北省	GAP
114.340826,30.557080	沙湖大道旁汉街F1层	武昌区	武汉市	B0FFHHZXJR	[]	GAP服饰鞋帽店(汉街)	湖北省	[]	购物服务;服装鞋帽皮具店;品牌服装店	061101	114.340826	30.557080	420000	湖北省	GAP
112.137760,32.036800	长虹路沃尔玛对面明发世纪新城小区中门好福记酒店侧面	樊城区	襄阳市	B0FFFAIR90	[]	Gap Year Coffee空年	湖北省	18671094325	餐饮服务;咖啡厅;咖啡厅	050500	112.137760	32.036800	420000	湖北省	GAP
109.483558,30.302594	学院路226号附近	恩施市	恩施土家族苗族自治州	B0FFFSGPSE	[]	湖北省中药材规范化种植(GAP)工程技术研究中心	湖北省	[]	科教文化服务;科研机构;科研机构	141300	109.483558	30.302594	420000	湖北省	GAP
110.208040,30.926613	巴东县	巴东县	恩施土家族苗族自治州	B02CE00D29	[]	高安坡	湖北省	[]	地名地址信息;普通地名;村庄级地名	190108	110.208040	30.926613	420000	湖北省	GAP
130.355860,46.817479	解放路127号利达·双子星奥莱F1层	向阳区	佳木斯市	B0FFI78NZ2	[]	GAP OUTLET	黑龙江省	[]	购物服务;服装鞋帽皮具店;品牌服装店	061101	130.355860	46.817479	230000	黑龙江省	GAP
127.521680,50.243496	龙科街79号附近	爱辉区	黑河市	B0FFHQ0KWC	[]	1972 GAP清吧	黑龙江省	[]	体育休闲服务;体育休闲服务场所;体育休闲服务场所	080000	127.521680	50.243496	230000	黑龙江省	GAP
126.646388,45.724878	中医药大学教学实验楼	香坊区	哈尔滨市	B01C30J67I	[]	黑龙江省中药材GAP研究中心	黑龙江省	[]	科教文化服务;科研机构;科研机构	141300	126.646388	45.724878	230000	黑龙江省	GAP
115.965123,26.467457	宁都县	宁都县	赣州市	B031D02XWD	[]	高安排	江西省	[]	地名地址信息;普通地名;村庄级地名	190108	115.965123	26.467457	360000	江西省	GAP
119.003770,31.812553	郭庄镇空港新区临泉路1号南京东郊奥特莱斯F1	句容市	镇江市	B0FFH436EA	[]	GAP	江苏省	[]	购物服务;体育用品店;体育用品店	060900	119.003770	31.812553	320000	江苏省	GAP
119.479206,31.426252	平陵中路369号上河城1楼	溧阳市	常州市	B0FFHQUIGG	[]	GAP	江苏省	[]	购物服务;服装鞋帽皮具店;品牌服装店	061101	119.479206	31.426252	320000	江苏省	GAP
120.714217,31.318441	旺墩路269号圆融购物中心(钟园路)1F层1010-1020	吴中区	苏州市	B0FFF3V5KM	[]	GAP(圆融星座店)	江苏省	0512-62960510	购物服务;服装鞋帽皮具店;品牌服装店	061101	120.714217	31.318441	320000	江苏省	GAP
118.785427,32.023848	建康路1号鹏欣·水游城B1层B122	秦淮区	南京市	B0FFFT42C8	[]	GAP(鹏欣·水游城)	江苏省	025-82233380	购物服务;服装鞋帽皮具店;品牌服装店	061101	118.785427	32.023848	320000	江苏省	GAP
118.735514,32.032295	江东中路98万达广场建邺店1层14	建邺区	南京市	B0FFHNZO0I	[]	GAP(万达广场)	江苏省	025-58055186	购物服务;服装鞋帽皮具店;品牌服装店	061101	118.735514	32.032295	320000	江苏省	GAP
119.950391,31.764173	兰陵路999号九洲新世界1楼L016/017号商铺	天宁区	常州市	B0FFGT89ME	[]	GAP(新世界广场店)	江苏省	0519-81286718	购物服务;服装鞋帽皮具店;品牌服装店	061101	119.950391	31.764173	320000	江苏省	GAP
118.752570,32.044330	清凉门大街1号环宇城F1层	鼓楼区	南京市	B0FFGMQ4MJ	[]	GAP(环宇城)	江苏省	025-86593208	购物服务;服装鞋帽皮具店;品牌服装店	061101	118.752570	32.044330	320000	江苏省	GAP
120.266555,31.561752	河埒口梁溪路35号万达广场F1层	滨湖区	无锡市	B0FFF386VB	[]	GAP(万达广场)	江苏省	0510-85700188	购物服务;服装鞋帽皮具店;品牌服装店	061101	120.266555	31.561752	320000	江苏省	GAP
120.548710,31.302267	高新区长江路436号绿宝广场F1	虎丘区	苏州市	B0FFGE8KOO	[]	GAP(绿宝广场店)	江苏省	0512-62915266	购物服务;服装鞋帽皮具店;品牌服装店	061101	120.548710	31.302267	320000	江苏省	GAP
120.444527,31.522256	新区锡勤路18号百联奥特莱斯广场A1-101	新吴区	无锡市	B01FE1AKOL	[]	GAP(奥特莱斯店)	江苏省	0510-88804875	购物服务;服装鞋帽皮具店;服装鞋帽皮具店	061100	120.444527	31.522256	320000	江苏省	GAP
120.956887,31.404519	萧林中路666号昆山九方购物中心F1层	昆山市	苏州市	B0FFGBAEMQ	[]	GAP(昆山九方购物中心)	江苏省	0512-36877858	购物服务;服装鞋帽皮具店;品牌服装店	061101	120.956887	31.404519	320000	江苏省	GAP
118.752535,32.044359	清凉门大街1号环宇城F2层	鼓楼区	南京市	B0FFHYJAE9	[]	GAP(环宇城)	江苏省	[]	购物服务;服装鞋帽皮具店;品牌服装店	061101	118.752535	32.044359	320000	江苏省	GAP
119.052030,32.029200	汤山街道圣汤大道99号B10-1206A号	江宁区	南京市	B0FFGWIY3L	[]	GAP(百联奥特莱斯商业广场)	江苏省	025-87179990	购物服务;服装鞋帽皮具店;品牌服装店	061101	119.052030	32.029200	320000	江苏省	GAP
118.763961,31.979530	E-PARK购物中心B1层	雨花台区	南京市	B0FFIC7JYQ	[]	GAP(E-PARK购物中心)	江苏省	[]	购物服务;服装鞋帽皮具店;品牌服装店	061101	118.763961	31.979530	320000	江苏省	GAP
120.395576,31.583348	团结中路3号荟聚·无锡购物中心	锡山区	无锡市	B0FFFD1NWY	[]	GAP(无锡荟聚购物中心店)	江苏省	0510-88250165	购物服务;服装鞋帽皮具店;服装鞋帽皮具店	061100	120.395576	31.583348	320000	江苏省	GAP
120.821326,31.341062	工业园区现代大道后戴街9号(近沪宁高速工业园区出口)	吴中区	苏州市	B02001BV8H	[]	GAP(奥特莱斯时尚舞台店)	江苏省	[]	购物服务;服装鞋帽皮具店;品牌服装店	061101	120.821326	31.341062	320000	江苏省	GAP
120.953491,31.168119	锦溪镇锦荣路360号b号仓库12-13号门	昆山市	苏州市	B0FFGHDE9B	[]	gap官方旗舰店	江苏省	[]	购物服务;购物相关场所;购物相关场所	060000	120.953491	31.168119	320000	江苏省	GAP
120.395781,31.582116	团结中路3号荟聚·无锡购物中心F2层	锡山区	无锡市	B0FFHNTOIO	[]	GAP服饰鞋帽店(荟聚·无锡购物中心)	江苏省	[]	购物服务;服装鞋帽皮具店;品牌服装店	061101	120.395781	31.582116	320000	江苏省	GAP
120.395820,31.582131	团结中路3号荟聚·无锡购物中心F3层	锡山区	无锡市	B0FFHNTOK3	[]	GAP KIDS童装店(荟聚·无锡购物中心)	江苏省	[]	购物服务;专卖店;儿童用品店	061207	120.395820	31.582131	320000	江苏省	GAP
118.835655,32.056776	前湖后村1号南京中山植物园	玄武区	南京市	B00191584C	[]	中国药材GAP研究促进会(香港)办公室(南京)	江苏省	[]	政府机构及社会团体;政府及社会团体相关;政府及社会团体相关	130000	118.835655	32.056776	320000	江苏省	GAP
119.507288,31.779662	金坛区	金坛区	常州市	B020703ZCE	[]	高岸棚	江苏省	[]	地名地址信息;普通地名;村庄级地名	190108	119.507288	31.779662	320000	江苏省	GAP
123.434581,41.811749	哈尔滨路168号金融中心购物广场1F层	沈河区	沈阳市	B0FFF3KH1F	[]	GAP(哈尔滨路店)	辽宁省	024-22528229;024-22528221	购物服务;服装鞋帽皮具店;品牌服装店	061101	123.434581	41.811749	210000	辽宁省	GAP
123.470324,41.802637	小东路6-1号大悦城D馆1楼(近大什字街)	大东区	沈阳市	B0FFG2WF15	[]	GAP(中街大悦城店)	辽宁省	024-24832222	购物服务;服装鞋帽皮具店;品牌服装店	061101	123.470324	41.802637	210000	辽宁省	GAP
121.586819,38.913822	西安路139号天兴罗斯福1F层	沙河口区	大连市	B0FFFRGGBG	[]	GAP(天兴罗斯福)	辽宁省	0411-39616038	购物服务;服装鞋帽皮具店;品牌服装店	061101	121.586819	38.913822	210000	辽宁省	GAP
121.589200,38.896436	高尔基路695号凯德和平广场F1层	沙河口区	大连市	B0FFGNTPO7	[]	GAP(凯德和平广场)	辽宁省	0411-39579158	购物服务;服装鞋帽皮具店;品牌服装店	061101	121.589200	38.896436	210000	辽宁省	GAP
121.630910,38.917910	大公街9-6号柏威年购物中心B1层	中山区	大连市	B0FFGOIHP9	[]	GAP(柏威年购物中心)	辽宁省	0411-39053550	购物服务;服装鞋帽皮具店;品牌服装店	061101	121.630910	38.917910	210000	辽宁省	GAP
123.374363,41.808344	北二中路6号星摩尔沈阳购物广场1F层G101	铁西区	沈阳市	B0FFF369KB	[]	GAP(星摩尔沈阳购物广场)	辽宁省	[]	购物服务;服装鞋帽皮具店;品牌服装店	061101	123.374363	41.808344	210000	辽宁省	GAP
123.462921,41.954992	蒲河路98号尚柏奥莱1F层	沈北新区	沈阳市	B0FFF3V5KL	[]	GAP(尚柏奥莱店)	辽宁省	024-31398931	购物服务;服装鞋帽皮具店;品牌服装店	061101	123.462921	41.954992	210000	辽宁省	GAP
123.621266,41.843885	双园路36号赛特奥莱1F层C4/101-201	浑南区	沈阳市	B0FFH6DBW9	[]	GAP(赛特奥莱)	辽宁省	[]	购物服务;服装鞋帽皮具店;品牌服装店	061101	123.621266	41.843885	210000	辽宁省	GAP
121.589328,38.896483	高尔基路695号凯德和平广场F2层	沙河口区	大连市	B0FFGNTQ0G	[]	GAP KIDS(凯德和平广场)	辽宁省	[]	购物服务;专卖店;儿童用品店	061207	121.589328	38.896483	210000	辽宁省	GAP
117.028946,36.664787	泉城路26号世茂国际广场西座1层101-117、2层217	历下区	济南市	B0FFFENRPI	[]	GAP(济南世贸广场店)	山东省	0531-68880208	购物服务;服装鞋帽皮具店;品牌服装店	061101	117.028946	36.664787	370000	山东省	GAP
120.378966,36.066260	山东路6号甲万象城L251	市南区	青岛市	B0FFG00GL1	[]	GAP(万象城)	山东省	0532-55768580	购物服务;服装鞋帽皮具店;品牌服装店	061101	120.378966	36.066260	370000	山东省	GAP
120.394712,36.060092	澳门路88号BELLE(百丽广场店)1层	市南区	青岛市	B0FFFAC2C4	[]	GAP(百丽广场店)	山东省	0532-80920311	购物服务;服装鞋帽皮具店;品牌服装店	061101	120.394712	36.060092	370000	山东省	GAP
120.379356,36.088680	延吉路116号万达广场F1层130-132&191A	市北区	青岛市	B0214137H2	[]	GAP(万达广场)	山东省	0532-55685505	购物服务;服装鞋帽皮具店;品牌服装店	061101	120.379356	36.088680	370000	山东省	GAP
120.353943,36.151892	瑞海北路266号优尼小镇	市北区	青岛市	B0FFI68LRL	[]	GAP(优尼小镇)	山东省	[]	购物服务;服装鞋帽皮具店;品牌服装店	061101	120.353943	36.151892	370000	山东省	GAP
117.033389,36.664198	泉城路与舜井街交叉口南100米世茂国际广场西2层	历下区	济南市	B0FFH28A69	[]	GAP KIDS(世茂国际广场店)	山东省	[]	购物服务;专卖店;儿童用品店	061207	117.033389	36.664198	370000	山东省	GAP
119.580646,36.076215	G22青兰高速	诸城市	潍坊市	B0FFFVN05P	[]	浩天药业GAP种植基地	山东省	0536-6349788	公司企业;农林牧渔基地;其它农林牧渔基地	170400	119.580646	36.076215	370000	山东省	GAP
87.309106,44.020277	延安北路286号	昌吉市	昌吉回族自治州	B0FFH746MQ	[]	全球艾滋病综合防治项目(GAP)艾滋病自愿咨询检测服务点	新疆维吾尔自治区	[]	政府机构及社会团体;社会团体;社会团体相关	130400	87.309106	44.020277	650000	新疆维吾尔自治区	GAP
117.399632,39.161940	环河北路98号天津新燕莎奥特莱斯F1层	东丽区	天津市	B0FFGSXDPT	[]	GAP(天津新燕莎奥特莱斯)	天津市	022-59265798	购物服务;服装鞋帽皮具店;品牌服装店	061101	117.399632	39.161940	120000	天津市	GAP
117.215303,39.090544	乐园道9号银河国际购物中心f2层l2-002	河西区	天津市	B00161ADXK	[]	GAP(银河国际购物中心)	天津市	022-59586908	购物服务;服装鞋帽皮具店;品牌服装店	061101	117.215303	39.090544	120000	天津市	GAP
117.016254,39.376432	前进道佛罗伦萨小镇1楼	武清区	天津市	B0FFFN464K	[]	GAP Outlet	天津市	[]	购物服务;服装鞋帽皮具店;服装鞋帽皮具店	061100	117.016254	39.376432	120000	天津市	GAP
117.399839,39.161864	环河北路98号天津新燕莎奥特莱斯F1层	东丽区	天津市	B0FFHHZX28	[]	GAP OUTLET(天津新燕莎奥特莱斯)	天津市	[]	购物服务;服装鞋帽皮具店;品牌服装店	061101	117.399839	39.161864	120000	天津市	GAP
97.325518,37.298371	柯鲁柯镇	德令哈市	海西蒙古族藏族自治州	B03D10P36U	[]	青海柴达木高科技药业有限公司中藏药材(枸杞)GAP种植示范基地	青海省	[]	公司企业;农林牧渔基地;其它农林牧渔基地	170400	97.325518	37.298371	630000	青海省	GAP
108.964568,34.268801	解放路111号万达广场F1层	新城区	西安市	B001D14U9I	[]	GAP(万达广场)	陕西省	029-87372002	购物服务;服装鞋帽皮具店;品牌服装店	061101	108.964568	34.268801	610000	陕西省	GAP
108.988695,34.203826	曲江池东路999号金地广场1F层	雁塔区	西安市	B0FFFQ0Y1T	[]	GAP(金地广场)	陕西省	029-89669768	购物服务;服装鞋帽皮具店;品牌服装店	061101	108.988695	34.203826	610000	陕西省	GAP
108.946122,34.337995	未央路170号熙地港购物中心1层021A号和B1层016号店铺	未央区	西安市	B0FFH4UI08	[]	GAP(西安熙地港店)	陕西省	029-86108842	购物服务;服装鞋帽皮具店;品牌服装店	061101	108.946122	34.337995	610000	陕西省	GAP
108.936378,34.229258	二环南路西段64号凯德广场F1层	雁塔区	西安市	B0FFFVKWJS	[]	GAP(凯德广场新地城店)	陕西省	029-88360390;029-89321800	购物服务;服装鞋帽皮具店;品牌服装店	061101	108.936378	34.229258	610000	陕西省	GAP
108.964572,34.268778	解放路111号万达广场F2层	新城区	西安市	B0FFGX7LN0	[]	GAP KIDS(万达广场)	陕西省	029-87372002	购物服务;服装鞋帽皮具店;品牌服装店|购物服务;专卖店;儿童用品店	061101|061207	108.964572	34.268778	610000	陕西省	GAP
108.947331,34.256567	南大街8号世纪金花(南大街店)1层	碑林区	西安市	B0FFFFVS8S	[]	GAP服装店(世纪金花美伊店)	陕西省	029-87383865	购物服务;服装鞋帽皮具店;品牌服装店	061101	108.947331	34.256567	610000	陕西省	GAP
109.175704,34.364231	凤凰大道11号赛特奥莱2层	临潼区	西安市	B0FFI5FHHE	[]	gap outlet(赛特奥莱店)	陕西省	[]	购物服务;服装鞋帽皮具店;品牌服装店	061101	109.175704	34.364231	610000	陕西省	GAP
107.050368,33.068451	东新街与梁州路交叉口东南150米	汉台区	汉中市	B03940OQAM	[]	汉中gap工程技术研究中心	陕西省	[]	科教文化服务;科教文化场所;科教文化场所	140000	107.050368	33.068451	610000	陕西省	GAP
109.300283,32.840101	张白路与站前路交叉口北100米	旬阳县	安康市	B0FFFVOU4U	[]	陕西省GAP工程技术研究中心科研示范基地	陕西省	[]	科教文化服务;科教文化场所;科教文化场所	140000	109.300283	32.840101	610000	陕西省	GAP
104.064313,30.569419	天府大道北段1700号新世纪环球中心F1层1FB01	武侯区	成都市	B001C90I8R	[]	GAP(新世纪环球中心)	四川省	028-68730362	购物服务;服装鞋帽皮具店;品牌服装店	061101	104.064313	30.569419	510000	四川省	GAP
